countrycode,input_adm_area_1,input_adm_area_2,input_adm_area_3,adm_area_1,adm_area_2,adm_area_3,gid
USA,Nebraska,Butler,,Nebraska,Butler,,USA.28.12_1
USA,Nebraska,Cass,,Nebraska,Cass,,USA.28.13_1
USA,Nebraska,Cedar,,Nebraska,Cedar,,USA.28.14_1
USA,Nebraska,Cherry,,Nebraska,Cherry,,USA.28.16_1
USA,Nebraska,Cheyenne,,Nebraska,Cheyenne,,USA.28.17_1
USA,Nebraska,Clay,,Nebraska,Clay,,USA.28.18_1
USA,Nebraska,Colfax,,Nebraska,Colfax,,USA.28.19_1
USA,Nebraska,Cuming,,Nebraska,Cuming,,USA.28.20_1
USA,Nebraska,Custer,,Nebraska,Custer,,USA.28.21_1
USA,Nebraska,Dakota,,Nebraska,Dakota,,USA.28.22_1
USA,Nebraska,Dawes,,Nebraska,Dawes,,USA.28.23_1
USA,Nebraska,Dawson,,Nebraska,Dawson,,USA.28.24_1
USA,Nebraska,Dixon,,Nebraska,Dixon,,USA.28.26_1
USA,Nebraska,Dodge,,Nebraska,Dodge,,USA.28.27_1
USA,Nebraska,Douglas,,Nebraska,Douglas,,USA.28.28_1
USA,Nebraska,Fillmore,,Nebraska,Fillmore,,USA.28.30_1
USA,Nebraska,Franklin,,Nebraska,Franklin,,USA.28.31_1
USA,Nebraska,Frontier,,Nebraska,Frontier,,USA.28.32_1
USA,Nebraska,Furnas,,Nebraska,Furnas,,USA.28.33_1
USA,Nebraska,Gage,,Nebraska,Gage,,USA.28.34_1
USA,Nebraska,Gosper,,Nebraska,Gosper,,USA.28.37_1
USA,Nebraska,Greeley,,Nebraska,Greeley,,USA.28.39_1
USA,Nebraska,Hall,,Nebraska,Hall,,USA.28.40_1
USA,Nebraska,Hamilton,,Nebraska,Hamilton,,USA.28.41_1
USA,Nebraska,Harlan,,Nebraska,Harlan,,USA.28.42_1
USA,Nebraska,Hitchcock,,Nebraska,Hitchcock,,USA.28.44_1
USA,Nebraska,Holt,,Nebraska,Holt,,USA.28.45_1
USA,Nebraska,Howard,,Nebraska,Howard,,USA.28.47_1
USA,Nebraska,Jefferson,,Nebraska,Jefferson,,USA.28.48_1
USA,Nebraska,Johnson,,Nebraska,Johnson,,USA.28.49_1
USA,Nebraska,Kearney,,Nebraska,Kearney,,USA.28.50_1
USA,Nebraska,Keith,,Nebraska,Keith,,USA.28.51_1
USA,Nebraska,Kimball,,Nebraska,Kimball,,USA.28.53_1
USA,Nebraska,Knox,,Nebraska,Knox,,USA.28.54_1
USA,Nebraska,Lancaster,,Nebraska,Lancaster,,USA.28.55_1
USA,Nebraska,Lincoln,,Nebraska,Lincoln,,USA.28.56_1
USA,Nebraska,Madison,,Nebraska,Madison,,USA.28.59_1
USA,Nebraska,Merrick,,Nebraska,Merrick,,USA.28.61_1
USA,Nebraska,Morrill,,Nebraska,Morrill,,USA.28.62_1
USA,Nebraska,Nance,,Nebraska,Nance,,USA.28.63_1
USA,Nebraska,Nemaha,,Nebraska,Nemaha,,USA.28.64_1
USA,Nebraska,Nuckolls,,Nebraska,Nuckolls,,USA.28.65_1
USA,Nebraska,Otoe,,Nebraska,Otoe,,USA.28.66_1
USA,Nebraska,Phelps,,Nebraska,Phelps,,USA.28.69_1
USA,Nebraska,Pierce,,Nebraska,Pierce,,USA.28.70_1
USA,Nebraska,Platte,,Nebraska,Platte,,USA.28.71_1
USA,Nebraska,Polk,,Nebraska,Polk,,USA.28.72_1
USA,Nebraska,Red Willow,,Nebraska,Red Willow,,USA.28.73_1
USA,Nebraska,Richardson,,Nebraska,Richardson,,USA.28.74_1
USA,Nebraska,Saline,,Nebraska,Saline,,USA.28.76_1
USA,Nebraska,Sarpy,,Nebraska,Sarpy,,USA.28.77_1
USA,Nebraska,Saunders,,Nebraska,Saunders,,USA.28.78_1
USA,Nebraska,Scotts Bluff,,Nebraska,Scotts Bluff,,USA.28.79_1
USA,Nebraska,Seward,,Nebraska,Seward,,USA.28.80_1
USA,Nebraska,Sherman,,Nebraska,Sherman,,USA.28.82_1
USA,Nebraska,Stanton,,Nebraska,Stanton,,USA.28.84_1
USA,Nebraska,Thomas,,Nebraska,Thomas,,USA.28.86_1
USA,Nebraska,Thurston,,Nebraska,Thurston,,USA.28.87_1
USA,Nebraska,Valley,,Nebraska,Valley,,USA.28.88_1
USA,Nebraska,Washington,,Nebraska,Washington,,USA.28.89_1
USA,Nebraska,Wayne,,Nebraska,Wayne,,USA.28.90_1
USA,Nebraska,Webster,,Nebraska,Webster,,USA.28.91_1
USA,Nebraska,York,,Nebraska,York,,USA.28.93_1
USA,Nevada,Carson City,,Nevada,Carson City,,USA.29.1_1
USA,Nevada,Churchill,,Nevada,Churchill,,USA.29.2_1
USA,Nevada,Clark,,Nevada,Clark,,USA.29.3_1
USA,Nevada,Douglas,,Nevada,Douglas,,USA.29.4_1
USA,Nevada,Elko,,Nevada,Elko,,USA.29.5_1
USA,Nevada,Humboldt,,Nevada,Humboldt,,USA.29.8_1
USA,Nevada,Lander,,Nevada,Lander,,USA.29.9_1
USA,Nevada,Lincoln,,Nevada,Lincoln,,USA.29.10_1
USA,Nevada,Lyon,,Nevada,Lyon,,USA.29.11_1
USA,Nevada,Mineral,,Nevada,Mineral,,USA.29.12_1
USA,Nevada,Nye,,Nevada,Nye,,USA.29.13_1
USA,Nevada,Storey,,Nevada,Storey,,USA.29.15_1
USA,Nevada,Washoe,,Nevada,Washoe,,USA.29.16_1
USA,Nevada,White Pine,,Nevada,White Pine,,USA.29.17_1
USA,New Hampshire,Belknap,,New Hampshire,Belknap,,USA.30.1_1
USA,New Hampshire,Carroll,,New Hampshire,Carroll,,USA.30.2_1
USA,New Hampshire,Cheshire,,New Hampshire,Cheshire,,USA.30.3_1
USA,New Hampshire,Coos,,New Hampshire,Coos,,USA.30.4_1
USA,New Hampshire,Grafton,,New Hampshire,Grafton,,USA.30.5_1
USA,New Hampshire,Hillsborough,,New Hampshire,Hillsborough,,USA.30.6_1
USA,New Hampshire,Merrimack,,New Hampshire,Merrimack,,USA.30.7_1
USA,New Hampshire,Rockingham,,New Hampshire,Rockingham,,USA.30.8_1
USA,New Hampshire,Strafford,,New Hampshire,Strafford,,USA.30.9_1
USA,New Hampshire,Sullivan,,New Hampshire,Sullivan,,USA.30.10_1
USA,New Jersey,Atlantic,,New Jersey,Atlantic,,USA.31.1_1
USA,New Jersey,Bergen,,New Jersey,Bergen,,USA.31.2_1
USA,New Jersey,Burlington,,New Jersey,Burlington,,USA.31.3_1
USA,New Jersey,Camden,,New Jersey,Camden,,USA.31.4_1
USA,New Jersey,Cape May,,New Jersey,Cape May,,USA.31.5_1
USA,New Jersey,Cumberland,,New Jersey,Cumberland,,USA.31.6_1
USA,New Jersey,Essex,,New Jersey,Essex,,USA.31.7_1
USA,New Jersey,Gloucester,,New Jersey,Gloucester,,USA.31.8_1
USA,New Jersey,Hudson,,New Jersey,Hudson,,USA.31.9_1
USA,New Jersey,Hunterdon,,New Jersey,Hunterdon,,USA.31.10_1
USA,New Jersey,Mercer,,New Jersey,Mercer,,USA.31.11_1
USA,New Jersey,Middlesex,,New Jersey,Middlesex,,USA.31.12_1
USA,New Jersey,Monmouth,,New Jersey,Monmouth,,USA.31.13_1
USA,New Jersey,Morris,,New Jersey,Morris,,USA.31.14_1
USA,New Jersey,Ocean,,New Jersey,Ocean,,USA.31.15_1
USA,New Jersey,Passaic,,New Jersey,Passaic,,USA.31.16_1
USA,New Jersey,Salem,,New Jersey,Salem,,USA.31.17_1
USA,New Jersey,Somerset,,New Jersey,Somerset,,USA.31.18_1
USA,New Jersey,Sussex,,New Jersey,Sussex,,USA.31.19_1
USA,New Jersey,Union,,New Jersey,Union,,USA.31.20_1
USA,New Jersey,Warren,,New Jersey,Warren,,USA.31.21_1
USA,New Mexico,Bernalillo,,New Mexico,Bernalillo,,USA.32.1_1
USA,New Mexico,Catron,,New Mexico,Catron,,USA.32.2_1
USA,New Mexico,Chaves,,New Mexico,Chaves,,USA.32.3_1
USA,New Mexico,Cibola,,New Mexico,Cibola,,USA.32.4_1
USA,New Mexico,Colfax,,New Mexico,Colfax,,USA.32.5_1
USA,New Mexico,Curry,,New Mexico,Curry,,USA.32.6_1
USA,New Mexico,Doña Ana,,New Mexico,Dona Ana,,USA.32.8_1
USA,New Mexico,Eddy,,New Mexico,Eddy,,USA.32.9_1
USA,New Mexico,Grant,,New Mexico,Grant,,USA.32.10_1
USA,New Mexico,Guadalupe,,New Mexico,Guadalupe,,USA.32.11_1
USA,New Mexico,Harding,,New Mexico,Harding,,USA.32.12_1
USA,New Mexico,Hidalgo,,New Mexico,Hidalgo,,USA.32.13_1
USA,New Mexico,Lea,,New Mexico,Lea,,USA.32.14_1
USA,New Mexico,Lincoln,,New Mexico,Lincoln,,USA.32.15_1
USA,New Mexico,Los Alamos,,New Mexico,Los Alamos,,USA.32.16_1
USA,New Mexico,Luna,,New Mexico,Luna,,USA.32.17_1
USA,New Mexico,McKinley,,New Mexico,McKinley,,USA.32.18_1
USA,New Mexico,Otero,,New Mexico,Otero,,USA.32.20_1
USA,New Mexico,Quay,,New Mexico,Quay,,USA.32.21_1
USA,New Mexico,Rio Arriba,,New Mexico,Rio Arriba,,USA.32.22_1
USA,New Mexico,Roosevelt,,New Mexico,Roosevelt,,USA.32.23_1
USA,New Mexico,San Juan,,New Mexico,San Juan,,USA.32.24_1
USA,New Mexico,San Miguel,,New Mexico,San Miguel,,USA.32.25_1
USA,New Mexico,Sandoval,,New Mexico,Sandoval,,USA.32.26_1
USA,New Mexico,Santa Fe,,New Mexico,Santa Fe,,USA.32.27_1
USA,New Mexico,Sierra,,New Mexico,Sierra,,USA.32.28_1
USA,New Mexico,Socorro,,New Mexico,Socorro,,USA.32.29_1
USA,New Mexico,Taos,,New Mexico,Taos,,USA.32.30_1
USA,New Mexico,Torrance,,New Mexico,Torrance,,USA.32.31_1
USA,New Mexico,Union,,New Mexico,Union,,USA.32.32_1
USA,New Mexico,Valencia,,New Mexico,Valencia,,USA.32.33_1
USA,New York,Albany,,New York,Albany,,USA.33.1_1
USA,New York,Allegany,,New York,Allegany,,USA.33.2_1
USA,New York,Broome,,New York,Broome,,USA.33.4_1
USA,New York,Cattaraugus,,New York,Cattaraugus,,USA.33.5_1
USA,New York,Cayuga,,New York,Cayuga,,USA.33.6_1
USA,New York,Chautauqua,,New York,Chautauqua,,USA.33.7_1
USA,New York,Chemung,,New York,Chemung,,USA.33.8_1
USA,New York,Chenango,,New York,Chenango,,USA.33.9_1
USA,New York,Clinton,,New York,Clinton,,USA.33.10_1
USA,New York,Columbia,,New York,Columbia,,USA.33.11_1
USA,New York,Cortland,,New York,Cortland,,USA.33.12_1
USA,New York,Delaware,,New York,Delaware,,USA.33.13_1
USA,New York,Dutchess,,New York,Dutchess,,USA.33.14_1
USA,New York,Erie,,New York,Erie,,USA.33.15_1
USA,New York,Essex,,New York,Essex,,USA.33.16_1
USA,New York,Franklin,,New York,Franklin,,USA.33.17_1
USA,New York,Fulton,,New York,Fulton,,USA.33.18_1
USA,New York,Genesee,,New York,Genesee,,USA.33.19_1
USA,New York,Greene,,New York,Greene,,USA.33.20_1
USA,New York,Hamilton,,New York,Hamilton,,USA.33.21_1
USA,New York,Herkimer,,New York,Herkimer,,USA.33.22_1
USA,New York,Jefferson,,New York,Jefferson,,USA.33.23_1
USA,New York,Lewis,,New York,Lewis,,USA.33.26_1
USA,New York,Livingston,,New York,Livingston,,USA.33.27_1
USA,New York,Madison,,New York,Madison,,USA.33.28_1
USA,New York,Monroe,,New York,Monroe,,USA.33.29_1
USA,New York,Montgomery,,New York,Montgomery,,USA.33.30_1
USA,New York,Nassau,,New York,Nassau,,USA.33.31_1
USA,New York,Niagara,,New York,Niagara,,USA.33.33_1
USA,New York,Oneida,,New York,Oneida,,USA.33.34_1
USA,New York,Onondaga,,New York,Onondaga,,USA.33.35_1
USA,New York,Ontario,,New York,Ontario,,USA.33.36_1
USA,New York,Orange,,New York,Orange,,USA.33.37_1
USA,New York,Orleans,,New York,Orleans,,USA.33.38_1
USA,New York,Oswego,,New York,Oswego,,USA.33.39_1
USA,New York,Otsego,,New York,Otsego,,USA.33.40_1
USA,New York,Putnam,,New York,Putnam,,USA.33.41_1
USA,New York,Rensselaer,,New York,Rensselaer,,USA.33.43_1
USA,New York,Rockland,,New York,Rockland,,USA.33.45_1
USA,New York,Saratoga,,New York,Saratoga,,USA.33.47_1
USA,New York,Schenectady,,New York,Schenectady,,USA.33.48_1
USA,New York,Schoharie,,New York,Schoharie,,USA.33.49_1
USA,New York,Schuyler,,New York,Schuyler,,USA.33.50_1
USA,New York,Seneca,,New York,Seneca,,USA.33.51_1
USA,New York,St. Lawrence,,New York,Saint Lawrence,,USA.33.46_1
USA,New York,Steuben,,New York,Steuben,,USA.33.52_1
USA,New York,Suffolk,,New York,Suffolk,,USA.33.53_1
USA,New York,Sullivan,,New York,Sullivan,,USA.33.54_1
USA,New York,Tioga,,New York,Tioga,,USA.33.55_1
USA,New York,Tompkins,,New York,Tompkins,,USA.33.56_1
USA,New York,Ulster,,New York,Ulster,,USA.33.57_1
USA,New York,Warren,,New York,Warren,,USA.33.58_1
USA,New York,Washington,,New York,Washington,,USA.33.59_1
USA,New York,Wayne,,New York,Wayne,,USA.33.60_1
USA,New York,Westchester,,New York,Westchester,,USA.33.61_1
USA,New York,Wyoming,,New York,Wyoming,,USA.33.62_1
USA,New York,Yates,,New York,Yates,,USA.33.63_1
USA,North Carolina,Alamance,,North Carolina,Alamance,,USA.34.1_1
USA,North Carolina,Alexander,,North Carolina,Alexander,,USA.34.2_1
USA,North Carolina,Alleghany,,North Carolina,Alleghany,,USA.34.3_1
USA,North Carolina,Anson,,North Carolina,Anson,,USA.34.4_1
USA,North Carolina,Ashe,,North Carolina,Ashe,,USA.34.5_1
USA,North Carolina,Avery,,North Carolina,Avery,,USA.34.6_1
USA,North Carolina,Beaufort,,North Carolina,Beaufort,,USA.34.7_1
USA,North Carolina,Bertie,,North Carolina,Bertie,,USA.34.8_1
USA,North Carolina,Bladen,,North Carolina,Bladen,,USA.34.9_1
USA,North Carolina,Brunswick,,North Carolina,Brunswick,,USA.34.10_1
USA,North Carolina,Buncombe,,North Carolina,Buncombe,,USA.34.11_1
USA,North Carolina,Burke,,North Carolina,Burke,,USA.34.12_1
USA,North Carolina,Cabarrus,,North Carolina,Cabarrus,,USA.34.13_1
USA,North Carolina,Caldwell,,North Carolina,Caldwell,,USA.34.14_1
USA,North Carolina,Camden,,North Carolina,Camden,,USA.34.15_1
USA,North Carolina,Carteret,,North Carolina,Carteret,,USA.34.16_1
USA,North Carolina,Caswell,,North Carolina,Caswell,,USA.34.17_1
USA,North Carolina,Catawba,,North Carolina,Catawba,,USA.34.18_1
USA,North Carolina,Chatham,,North Carolina,Chatham,,USA.34.19_1
USA,North Carolina,Cherokee,,North Carolina,Cherokee,,USA.34.20_1
USA,North Carolina,Chowan,,North Carolina,Chowan,,USA.34.21_1
USA,North Carolina,Clay,,North Carolina,Clay,,USA.34.22_1
USA,North Carolina,Cleveland,,North Carolina,Cleveland,,USA.34.23_1
USA,North Carolina,Columbus,,North Carolina,Columbus,,USA.34.24_1
USA,North Carolina,Craven,,North Carolina,Craven,,USA.34.25_1
USA,North Carolina,Cumberland,,North Carolina,Cumberland,,USA.34.26_1
USA,North Carolina,Currituck,,North Carolina,Currituck,,USA.34.27_1
USA,North Carolina,Dare,,North Carolina,Dare,,USA.34.28_1
USA,North Carolina,Davidson,,North Carolina,Davidson,,USA.34.29_1
USA,North Carolina,Davie,,North Carolina,Davie,,USA.34.30_1
USA,North Carolina,Duplin,,North Carolina,Duplin,,USA.34.31_1
USA,North Carolina,Durham,,North Carolina,Durham,,USA.34.32_1
USA,North Carolina,Edgecombe,,North Carolina,Edgecombe,,USA.34.33_1
USA,North Carolina,Forsyth,,North Carolina,Forsyth,,USA.34.34_1
USA,North Carolina,Franklin,,North Carolina,Franklin,,USA.34.35_1
USA,North Carolina,Gaston,,North Carolina,Gaston,,USA.34.36_1
USA,North Carolina,Gates,,North Carolina,Gates,,USA.34.37_1
USA,North Carolina,Graham,,North Carolina,Graham,,USA.34.38_1
USA,North Carolina,Granville,,North Carolina,Granville,,USA.34.39_1
USA,North Carolina,Greene,,North Carolina,Greene,,USA.34.40_1
USA,North Carolina,Guilford,,North Carolina,Guilford,,USA.34.41_1
USA,North Carolina,Halifax,,North Carolina,Halifax,,USA.34.42_1
USA,North Carolina,Harnett,,North Carolina,Harnett,,USA.34.43_1
USA,North Carolina,Haywood,,North Carolina,Haywood,,USA.34.44_1
USA,North Carolina,Henderson,,North Carolina,Henderson,,USA.34.45_1
USA,North Carolina,Hertford,,North Carolina,Hertford,,USA.34.46_1
USA,North Carolina,Hoke,,North Carolina,Hoke,,USA.34.47_1
USA,North Carolina,Hyde,,North Carolina,Hyde,,USA.34.48_1
USA,North Carolina,Iredell,,North Carolina,Iredell,,USA.34.49_1
USA,North Carolina,Jackson,,North Carolina,Jackson,,USA.34.50_1
USA,North Carolina,Johnston,,North Carolina,Johnston,,USA.34.51_1
USA,North Carolina,Jones,,North Carolina,Jones,,USA.34.52_1
USA,North Carolina,Lee,,North Carolina,Lee,,USA.34.53_1
USA,North Carolina,Lenoir,,North Carolina,Lenoir,,USA.34.54_1
USA,North Carolina,Lincoln,,North Carolina,Lincoln,,USA.34.55_1
USA,North Carolina,Macon,,North Carolina,Macon,,USA.34.56_1
USA,North Carolina,Madison,,North Carolina,Madison,,USA.34.57_1
USA,North Carolina,Martin,,North Carolina,Martin,,USA.34.58_1
USA,North Carolina,McDowell,,North Carolina,McDowell,,USA.34.59_1
USA,North Carolina,Mecklenburg,,North Carolina,Mecklenburg,,USA.34.60_1
USA,North Carolina,Mitchell,,North Carolina,Mitchell,,USA.34.61_1
USA,North Carolina,Montgomery,,North Carolina,Montgomery,,USA.34.62_1
USA,North Carolina,Moore,,North Carolina,Moore,,USA.34.63_1
USA,North Carolina,Nash,,North Carolina,Nash,,USA.34.64_1
USA,North Carolina,New Hanover,,North Carolina,New Hanover,,USA.34.65_1
USA,North Carolina,Northampton,,North Carolina,Northampton,,USA.34.66_1
USA,North Carolina,Onslow,,North Carolina,Onslow,,USA.34.67_1
USA,North Carolina,Orange,,North Carolina,Orange,,USA.34.68_1
USA,North Carolina,Pamlico,,North Carolina,Pamlico,,USA.34.69_1
USA,North Carolina,Pasquotank,,North Carolina,Pasquotank,,USA.34.70_1
USA,North Carolina,Pender,,North Carolina,Pender,,USA.34.71_1
USA,North Carolina,Perquimans,,North Carolina,Perquimans,,USA.34.72_1
USA,North Carolina,Person,,North Carolina,Person,,USA.34.73_1
USA,North Carolina,Pitt,,North Carolina,Pitt,,USA.34.74_1
USA,North Carolina,Polk,,North Carolina,Polk,,USA.34.75_1
USA,North Carolina,Randolph,,North Carolina,Randolph,,USA.34.76_1
USA,North Carolina,Richmond,,North Carolina,Richmond,,USA.34.77_1
USA,North Carolina,Robeson,,North Carolina,Robeson,,USA.34.78_1
USA,North Carolina,Rockingham,,North Carolina,Rockingham,,USA.34.79_1
USA,North Carolina,Rowan,,North Carolina,Rowan,,USA.34.80_1
USA,North Carolina,Rutherford,,North Carolina,Rutherford,,USA.34.81_1
USA,North Carolina,Sampson,,North Carolina,Sampson,,USA.34.82_1
USA,North Carolina,Scotland,,North Carolina,Scotland,,USA.34.83_1
USA,North Carolina,Stanly,,North Carolina,Stanly,,USA.34.84_1
USA,North Carolina,Stokes,,North Carolina,Stokes,,USA.34.85_1
USA,North Carolina,Surry,,North Carolina,Surry,,USA.34.86_1
USA,North Carolina,Swain,,North Carolina,Swain,,USA.34.87_1
USA,North Carolina,Transylvania,,North Carolina,Transylvania,,USA.34.88_1
USA,North Carolina,Tyrrell,,North Carolina,Tyrrell,,USA.34.89_1
USA,North Carolina,Union,,North Carolina,Union,,USA.34.90_1
USA,North Carolina,Vance,,North Carolina,Vance,,USA.34.91_1
USA,North Carolina,Wake,,North Carolina,Wake,,USA.34.92_1
USA,North Carolina,Warren,,North Carolina,Warren,,USA.34.93_1
USA,North Carolina,Washington,,North Carolina,Washington,,USA.34.94_1
USA,North Carolina,Watauga,,North Carolina,Watauga,,USA.34.95_1
USA,North Carolina,Wayne,,North Carolina,Wayne,,USA.34.96_1
USA,North Carolina,Wilkes,,North Carolina,Wilkes,,USA.34.97_1
USA,North Carolina,Wilson,,North Carolina,Wilson,,USA.34.98_1
USA,North Carolina,Yadkin,,North Carolina,Yadkin,,USA.34.99_1
USA,North Carolina,Yancey,,North Carolina,Yancey,,USA.34.100_1
USA,North Dakota,Barnes,,North Dakota,Barnes,,USA.35.2_1
USA,North Dakota,Benson,,North Dakota,Benson,,USA.35.3_1
USA,North Dakota,Bottineau,,North Dakota,Bottineau,,USA.35.5_1
USA,North Dakota,Bowman,,North Dakota,Bowman,,USA.35.6_1
USA,North Dakota,Burke,,North Dakota,Burke,,USA.35.7_1
USA,North Dakota,Burleigh,,North Dakota,Burleigh,,USA.35.8_1
USA,North Dakota,Cass,,North Dakota,Cass,,USA.35.9_1
USA,North Dakota,Divide,,North Dakota,Divide,,USA.35.12_1
USA,North Dakota,Dunn,,North Dakota,Dunn,,USA.35.13_1
USA,North Dakota,Eddy,,North Dakota,Eddy,,USA.35.14_1
USA,North Dakota,Emmons,,North Dakota,Emmons,,USA.35.15_1
USA,North Dakota,Foster,,North Dakota,Foster,,USA.35.16_1
USA,North Dakota,Grand Forks,,North Dakota,Grand Forks,,USA.35.18_1
USA,North Dakota,Grant,,North Dakota,Grant,,USA.35.19_1
USA,North Dakota,Griggs,,North Dakota,Griggs,,USA.35.20_1
USA,North Dakota,McHenry,,North Dakota,McHenry,,USA.35.25_1
USA,North Dakota,McIntosh,,North Dakota,McIntosh,,USA.35.26_1
USA,North Dakota,McKenzie,,North Dakota,McKenzie,,USA.35.27_1
USA,North Dakota,McLean,,North Dakota,McLean,,USA.35.28_1
USA,North Dakota,Mercer,,North Dakota,Mercer,,USA.35.29_1
USA,North Dakota,Morton,,North Dakota,Morton,,USA.35.30_1
USA,North Dakota,Mountrail,,North Dakota,Mountrail,,USA.35.31_1
USA,North Dakota,Nelson,,North Dakota,Nelson,,USA.35.32_1
USA,North Dakota,Oliver,,North Dakota,Oliver,,USA.35.33_1
USA,North Dakota,Pembina,,North Dakota,Pembina,,USA.35.34_1
USA,North Dakota,Pierce,,North Dakota,Pierce,,USA.35.35_1
USA,North Dakota,Ramsey,,North Dakota,Ramsey,,USA.35.36_1
USA,North Dakota,Ransom,,North Dakota,Ransom,,USA.35.37_1
USA,North Dakota,Renville,,North Dakota,Renville,,USA.35.38_1
USA,North Dakota,Richland,,North Dakota,Richland,,USA.35.39_1
USA,North Dakota,Rolette,,North Dakota,Rolette,,USA.35.40_1
USA,North Dakota,Sargent,,North Dakota,Sargent,,USA.35.41_1
USA,North Dakota,Sioux,,North Dakota,Sioux,,USA.35.43_1
USA,North Dakota,Slope,,North Dakota,Slope,,USA.35.44_1
USA,North Dakota,Stark,,North Dakota,Stark,,USA.35.45_1
USA,North Dakota,Steele,,North Dakota,Steele,,USA.35.46_1
USA,North Dakota,Stutsman,,North Dakota,Stutsman,,USA.35.47_1
USA,North Dakota,Traill,,North Dakota,Traill,,USA.35.49_1
USA,North Dakota,Walsh,,North Dakota,Walsh,,USA.35.50_1
USA,North Dakota,Ward,,North Dakota,Ward,,USA.35.51_1
USA,North Dakota,Wells,,North Dakota,Wells,,USA.35.52_1
USA,North Dakota,Williams,,North Dakota,Williams,,USA.35.53_1
USA,Ohio,Adams,,Ohio,Adams,,USA.36.1_1
USA,Ohio,Allen,,Ohio,Allen,,USA.36.2_1
USA,Ohio,Ashland,,Ohio,Ashland,,USA.36.3_1
USA,Ohio,Ashtabula,,Ohio,Ashtabula,,USA.36.4_1
USA,Ohio,Athens,,Ohio,Athens,,USA.36.5_1
USA,Ohio,Auglaize,,Ohio,Auglaize,,USA.36.6_1
USA,Ohio,Belmont,,Ohio,Belmont,,USA.36.7_1
USA,Ohio,Brown,,Ohio,Brown,,USA.36.8_1
USA,Ohio,Butler,,Ohio,Butler,,USA.36.9_1
USA,Ohio,Carroll,,Ohio,Carroll,,USA.36.10_1
USA,Ohio,Champaign,,Ohio,Champaign,,USA.36.11_1
USA,Ohio,Clark,,Ohio,Clark,,USA.36.12_1
USA,Ohio,Clermont,,Ohio,Clermont,,USA.36.13_1
USA,Ohio,Clinton,,Ohio,Clinton,,USA.36.14_1
USA,Ohio,Columbiana,,Ohio,Columbiana,,USA.36.15_1
USA,Ohio,Coshocton,,Ohio,Coshocton,,USA.36.16_1
USA,Ohio,Crawford,,Ohio,Crawford,,USA.36.17_1
USA,Ohio,Cuyahoga,,Ohio,Cuyahoga,,USA.36.18_1
USA,Ohio,Darke,,Ohio,Darke,,USA.36.19_1
USA,Ohio,Defiance,,Ohio,Defiance,,USA.36.20_1
USA,Ohio,Delaware,,Ohio,Delaware,,USA.36.21_1
USA,Ohio,Erie,,Ohio,Erie,,USA.36.22_1
USA,Ohio,Fairfield,,Ohio,Fairfield,,USA.36.23_1
USA,Ohio,Fayette,,Ohio,Fayette,,USA.36.24_1
USA,Ohio,Franklin,,Ohio,Franklin,,USA.36.25_1
USA,Ohio,Fulton,,Ohio,Fulton,,USA.36.26_1
USA,Ohio,Gallia,,Ohio,Gallia,,USA.36.27_1
USA,Ohio,Geauga,,Ohio,Geauga,,USA.36.28_1
USA,Ohio,Greene,,Ohio,Greene,,USA.36.29_1
USA,Ohio,Guernsey,,Ohio,Guernsey,,USA.36.30_1
USA,Ohio,Hamilton,,Ohio,Hamilton,,USA.36.31_1
USA,Ohio,Hancock,,Ohio,Hancock,,USA.36.32_1
USA,Ohio,Hardin,,Ohio,Hardin,,USA.36.33_1
USA,Ohio,Harrison,,Ohio,Harrison,,USA.36.34_1
USA,Ohio,Henry,,Ohio,Henry,,USA.36.35_1
USA,Ohio,Highland,,Ohio,Highland,,USA.36.36_1
USA,Ohio,Hocking,,Ohio,Hocking,,USA.36.37_1
USA,Ohio,Holmes,,Ohio,Holmes,,USA.36.38_1
USA,Ohio,Huron,,Ohio,Huron,,USA.36.39_1
USA,Ohio,Jackson,,Ohio,Jackson,,USA.36.40_1
USA,Ohio,Jefferson,,Ohio,Jefferson,,USA.36.41_1
USA,Ohio,Knox,,Ohio,Knox,,USA.36.42_1
USA,Ohio,Lake,,Ohio,Lake,,USA.36.43_1
USA,Ohio,Lawrence,,Ohio,Lawrence,,USA.36.45_1
USA,Ohio,Licking,,Ohio,Licking,,USA.36.46_1
USA,Ohio,Logan,,Ohio,Logan,,USA.36.47_1
USA,Ohio,Lorain,,Ohio,Lorain,,USA.36.48_1
USA,Ohio,Lucas,,Ohio,Lucas,,USA.36.49_1
USA,Ohio,Madison,,Ohio,Madison,,USA.36.50_1
USA,Ohio,Mahoning,,Ohio,Mahoning,,USA.36.51_1
USA,Ohio,Marion,,Ohio,Marion,,USA.36.52_1
USA,Ohio,Medina,,Ohio,Medina,,USA.36.53_1
USA,Ohio,Meigs,,Ohio,Meigs,,USA.36.54_1
USA,Ohio,Mercer,,Ohio,Mercer,,USA.36.55_1
USA,Ohio,Miami,,Ohio,Miami,,USA.36.56_1
USA,Ohio,Monroe,,Ohio,Monroe,,USA.36.57_1
USA,Ohio,Montgomery,,Ohio,Montgomery,,USA.36.58_1
USA,Ohio,Morgan,,Ohio,Morgan,,USA.36.59_1
USA,Ohio,Morrow,,Ohio,Morrow,,USA.36.60_1
USA,Ohio,Muskingum,,Ohio,Muskingum,,USA.36.61_1
USA,Ohio,Noble,,Ohio,Noble,,USA.36.62_1
